timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671541901755,398,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-5,text,true,,326,350,5,30,http://172.25.5.28:8097/api/sports-facilities/52/sports-fields,398,0,0
1671541901755,395,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-4,text,true,,463,236,5,30,http://172.25.5.28:8097/api/sports-facilities/52/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,394,0,0
1671541901782,371,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-5,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,371,0,0
1671541901772,380,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-2,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,380,0,0
1671541901777,376,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-1,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,376,0,0
1671541901759,395,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-3,text,true,,610,136,5,30,http://172.25.5.28:8097/api/sports-fields,395,0,4
1671541901772,382,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-5,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,382,0,0
1671541901778,376,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-4,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,376,0,0
1671541901777,377,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-4,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,377,0,0
1671541901758,397,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-2,text,true,,326,350,5,30,http://172.25.5.28:8097/api/sports-facilities/52/sports-fields,396,0,0
1671541901758,397,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-2,text,true,,610,136,5,30,http://172.25.5.28:8097/api/sports-fields,397,0,5
1671541901753,402,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-3,text,true,,326,350,5,30,http://172.25.5.28:8097/api/sports-facilities/52/sports-fields,402,0,0
1671541901777,378,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-1,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,377,0,0
1671541901772,383,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-2,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,383,0,0
1671541901777,378,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-3,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,378,0,0
1671541901778,378,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,379,349,5,30,http://172.25.5.28:8097/api/reservations,378,0,0
1671541901772,382,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-4,text,true,,378,349,5,30,http://172.25.5.28:8097/api/reservations,382,0,0
1671541902151,20,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-3,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,17,0,5
1671541902151,21,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-5,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,21,0,5
1671541902153,23,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-2,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,23,0,4
1671541902153,23,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-5,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,23,0,3
1671541902152,28,PUT /reservations/reservationId/status [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-5,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/214/status,28,0,0
1671541902156,24,PUT /reservations/reservationId/status [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-4,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/207/status,24,0,0
1671541902153,27,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-1,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,27,0,4
1671541902151,29,PUT /reservations/reservationId/status [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-3,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/210/status,29,0,0
1671541902153,27,PUT /reservations/reservationId/status [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-1,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/218/status,27,0,0
1671541902153,27,PUT /reservations/reservationId/status [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-2,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/220/status,27,0,0
1671541902156,25,PUT /reservations/reservationId/status [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-1,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/212/status,25,0,0
1671541902151,31,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-4,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,31,0,5
1671541902153,29,PUT /reservations/reservationId/status [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-5,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/211/status,27,0,0
1671541902152,31,PUT /reservations/reservationId/status [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-2,text,true,,213,225,5,30,http://172.25.5.28:8097/api/reservations/217/status,30,0,0
1671541902152,33,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-1,text,true,,603,140,5,30,http://172.25.5.28:8097/api/sports-facilities,33,0,5
1671541902154,31,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-1,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,31,0,9
1671541902155,30,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-4,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,30,0,8
1671541902155,30,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-5,text,true,,544,619,5,30,http://172.25.5.28:8097/api/users,30,0,8
